,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
10526,9.0,6.0,9.0,4.0,9.0,1.0,1.0,24.0,2.0,1.0,23.0,1.0,27.0,25.0,3.0,22.0,27.0,27.0,27.0,3.0,27.0,1.0,25.0,16.0,-40.825,9.0,6.0,9.0,4.0,9.0,1.0,1.0,25.0,3.0,1.0,24.0,1.0,28.0,26.0,4.0,23.0,28.0,28.0,28.0,4.0,28.0,0.0
10527,9.0,6.0,9.0,4.0,9.0,1.0,1.0,25.0,3.0,1.0,24.0,1.0,28.0,26.0,4.0,23.0,28.0,28.0,28.0,4.0,28.0,1.0,25.0,16.0,-41.625,9.0,6.0,9.0,4.0,9.0,1.0,1.0,26.0,4.0,1.0,25.0,1.0,29.0,27.0,5.0,24.0,29.0,29.0,29.0,5.0,29.0,0.0
10528,9.0,6.0,9.0,4.0,9.0,1.0,1.0,26.0,4.0,1.0,25.0,1.0,29.0,27.0,5.0,24.0,29.0,29.0,29.0,5.0,29.0,1.0,25.0,16.0,-42.425,9.0,6.0,9.0,4.0,9.0,1.0,1.0,27.0,5.0,1.0,26.0,1.0,30.0,28.0,6.0,25.0,30.0,30.0,30.0,6.0,30.0,0.0
10529,9.0,6.0,9.0,4.0,9.0,1.0,1.0,27.0,5.0,1.0,26.0,1.0,30.0,28.0,6.0,25.0,30.0,30.0,30.0,6.0,30.0,1.0,25.0,20.0,-30.86333333333333,9.0,6.0,9.0,4.0,9.0,1.0,1.0,28.0,6.0,2.0,1.0,1.0,31.0,29.0,7.0,26.0,31.0,31.0,31.0,7.0,31.0,0.0
10530,9.0,6.0,9.0,4.0,9.0,1.0,1.0,28.0,6.0,2.0,1.0,1.0,31.0,29.0,7.0,26.0,31.0,31.0,31.0,7.0,31.0,38.0,25.0,72.0,-35.70166666666667,9.0,8.0,9.0,4.0,7.0,1.0,2.0,29.0,7.0,3.0,2.0,1.0,32.0,1.0,8.0,27.0,32.0,32.0,32.0,8.0,1.0,0.0
10531,9.0,8.0,9.0,4.0,7.0,1.0,2.0,29.0,7.0,3.0,2.0,1.0,32.0,1.0,8.0,27.0,32.0,32.0,32.0,8.0,1.0,48.0,9.0,72.0,-34.916666666666664,9.0,9.0,9.0,2.0,5.0,1.0,3.0,1.0,8.0,4.0,3.0,2.0,33.0,2.0,9.0,1.0,33.0,33.0,33.0,9.0,1.0,0.0
10532,9.0,9.0,9.0,2.0,5.0,1.0,3.0,1.0,8.0,4.0,3.0,2.0,33.0,2.0,9.0,1.0,33.0,33.0,33.0,9.0,1.0,15.0,34.0,54.0,-22.569999999999997,9.0,9.0,9.0,0.0,5.0,0.0,4.0,2.0,9.0,1.0,4.0,3.0,1.0,3.0,10.0,2.0,1.0,34.0,34.0,10.0,2.0,0.0
10533,9.0,9.0,9.0,0.0,5.0,0.0,4.0,2.0,9.0,1.0,4.0,3.0,1.0,3.0,10.0,2.0,1.0,34.0,34.0,10.0,2.0,15.0,79.0,69.0,-23.766666666666666,9.0,9.0,9.0,0.0,5.0,0.0,5.0,3.0,10.0,1.0,5.0,4.0,2.0,4.0,11.0,3.0,2.0,35.0,35.0,1.0,3.0,0.0
10534,9.0,9.0,9.0,0.0,5.0,0.0,5.0,3.0,10.0,1.0,5.0,4.0,2.0,4.0,11.0,3.0,2.0,35.0,35.0,1.0,3.0,15.0,25.0,63.0,-28.764999999999993,9.0,9.0,9.0,0.0,5.0,2.0,6.0,4.0,11.0,1.0,6.0,1.0,3.0,5.0,12.0,4.0,3.0,36.0,1.0,2.0,4.0,0.0
10535,9.0,9.0,9.0,0.0,5.0,2.0,6.0,4.0,11.0,1.0,6.0,1.0,3.0,5.0,12.0,4.0,3.0,36.0,1.0,2.0,4.0,12.0,25.0,59.0,-24.70499999999999,7.0,9.0,9.0,0.0,5.0,0.0,7.0,5.0,1.0,2.0,7.0,1.0,4.0,6.0,13.0,5.0,4.0,1.0,2.0,3.0,5.0,0.0
10536,7.0,9.0,9.0,0.0,5.0,0.0,7.0,5.0,1.0,2.0,7.0,1.0,4.0,6.0,13.0,5.0,4.0,1.0,2.0,3.0,5.0,0.0,79.0,17.0,-23.71,7.0,9.0,9.0,0.0,3.0,0.0,1.0,6.0,2.0,1.0,8.0,2.0,5.0,7.0,14.0,6.0,5.0,2.0,3.0,4.0,6.0,0.0
10537,7.0,9.0,9.0,0.0,3.0,0.0,1.0,6.0,2.0,1.0,8.0,2.0,5.0,7.0,14.0,6.0,5.0,2.0,3.0,4.0,6.0,42.0,79.0,16.0,-13.945,5.0,9.0,9.0,0.0,5.0,0.0,2.0,7.0,3.0,1.0,9.0,3.0,6.0,8.0,1.0,7.0,6.0,3.0,4.0,5.0,7.0,0.0
10538,5.0,9.0,9.0,0.0,5.0,0.0,2.0,7.0,3.0,1.0,9.0,3.0,6.0,8.0,1.0,7.0,6.0,3.0,4.0,5.0,7.0,70.0,79.0,13.0,-11.023333333333333,5.0,9.0,9.0,0.0,5.0,2.0,3.0,8.0,1.0,2.0,10.0,4.0,7.0,9.0,2.0,8.0,7.0,4.0,5.0,6.0,1.0,0.0
10539,5.0,9.0,9.0,0.0,5.0,2.0,3.0,8.0,1.0,2.0,10.0,4.0,7.0,9.0,2.0,8.0,7.0,4.0,5.0,6.0,1.0,4.0,79.0,13.0,-13.92666666666667,5.0,7.0,9.0,0.0,5.0,4.0,1.0,9.0,1.0,3.0,11.0,5.0,8.0,10.0,3.0,9.0,8.0,5.0,6.0,7.0,2.0,0.0
10540,5.0,7.0,9.0,0.0,5.0,4.0,1.0,9.0,1.0,3.0,11.0,5.0,8.0,10.0,3.0,9.0,8.0,5.0,6.0,7.0,2.0,4.0,79.0,13.0,-10.453333333333333,5.0,5.0,9.0,0.0,5.0,6.0,1.0,10.0,1.0,4.0,12.0,6.0,9.0,11.0,4.0,10.0,9.0,6.0,7.0,8.0,3.0,0.0
10541,5.0,5.0,9.0,0.0,5.0,6.0,1.0,10.0,1.0,4.0,12.0,6.0,9.0,11.0,4.0,10.0,9.0,6.0,7.0,8.0,3.0,48.0,79.0,13.0,-11.495,5.0,7.0,9.0,0.0,5.0,8.0,2.0,11.0,1.0,5.0,13.0,7.0,10.0,12.0,5.0,1.0,10.0,7.0,8.0,9.0,4.0,0.0
10542,5.0,7.0,9.0,0.0,5.0,8.0,2.0,11.0,1.0,5.0,13.0,7.0,10.0,12.0,5.0,1.0,10.0,7.0,8.0,9.0,4.0,38.0,79.0,13.0,-18.293333333333333,5.0,9.0,9.0,0.0,5.0,9.0,3.0,12.0,1.0,6.0,14.0,8.0,11.0,1.0,6.0,2.0,11.0,8.0,9.0,10.0,5.0,0.0
10543,5.0,9.0,9.0,0.0,5.0,9.0,3.0,12.0,1.0,6.0,14.0,8.0,11.0,1.0,6.0,2.0,11.0,8.0,9.0,10.0,5.0,4.0,32.0,52.0,-17.936666666666667,5.0,7.0,7.0,0.0,3.0,9.0,1.0,13.0,2.0,7.0,15.0,9.0,1.0,2.0,7.0,3.0,1.0,9.0,10.0,11.0,6.0,0.0
10544,5.0,7.0,7.0,0.0,3.0,9.0,1.0,13.0,2.0,7.0,15.0,9.0,1.0,2.0,7.0,3.0,1.0,9.0,10.0,11.0,6.0,14.0,79.0,32.0,-28.191666666666663,5.0,5.0,7.0,0.0,1.0,9.0,2.0,14.0,1.0,8.0,16.0,10.0,1.0,3.0,8.0,4.0,2.0,10.0,11.0,12.0,7.0,0.0
10545,5.0,5.0,7.0,0.0,1.0,9.0,2.0,14.0,1.0,8.0,16.0,10.0,1.0,3.0,8.0,4.0,2.0,10.0,11.0,12.0,7.0,14.0,79.0,32.0,-33.553333333333335,5.0,3.0,7.0,0.0,0.0,9.0,3.0,15.0,1.0,9.0,17.0,11.0,1.0,4.0,9.0,5.0,3.0,11.0,12.0,13.0,8.0,0.0
10546,5.0,3.0,7.0,0.0,0.0,9.0,3.0,15.0,1.0,9.0,17.0,11.0,1.0,4.0,9.0,5.0,3.0,11.0,12.0,13.0,8.0,14.0,79.0,32.0,-37.52,5.0,1.0,7.0,0.0,0.0,9.0,4.0,16.0,1.0,10.0,18.0,12.0,1.0,5.0,10.0,6.0,4.0,12.0,13.0,14.0,9.0,0.0
10547,5.0,1.0,7.0,0.0,0.0,9.0,4.0,16.0,1.0,10.0,18.0,12.0,1.0,5.0,10.0,6.0,4.0,12.0,13.0,14.0,9.0,14.0,79.0,32.0,-40.40166666666667,5.0,0.0,7.0,0.0,0.0,9.0,5.0,17.0,1.0,11.0,19.0,13.0,1.0,6.0,11.0,7.0,5.0,13.0,14.0,15.0,10.0,0.0
10548,5.0,0.0,7.0,0.0,0.0,9.0,5.0,17.0,1.0,11.0,19.0,13.0,1.0,6.0,11.0,7.0,5.0,13.0,14.0,15.0,10.0,14.0,79.0,32.0,-41.26833333333334,5.0,0.0,7.0,0.0,0.0,9.0,6.0,18.0,1.0,12.0,20.0,14.0,1.0,7.0,12.0,8.0,6.0,14.0,15.0,16.0,11.0,0.0
10549,5.0,0.0,7.0,0.0,0.0,9.0,6.0,18.0,1.0,12.0,20.0,14.0,1.0,7.0,12.0,8.0,6.0,14.0,15.0,16.0,11.0,71.0,79.0,32.0,-47.513333333333335,7.0,0.0,7.0,0.0,0.0,9.0,7.0,19.0,2.0,13.0,21.0,15.0,1.0,8.0,13.0,9.0,7.0,15.0,16.0,17.0,1.0,0.0
10550,7.0,0.0,7.0,0.0,0.0,9.0,7.0,19.0,2.0,13.0,21.0,15.0,1.0,8.0,13.0,9.0,7.0,15.0,16.0,17.0,1.0,14.0,79.0,32.0,-42.26833333333334,7.0,0.0,7.0,0.0,0.0,9.0,8.0,20.0,1.0,14.0,22.0,16.0,1.0,9.0,14.0,10.0,8.0,16.0,17.0,18.0,2.0,0.0
10551,7.0,0.0,7.0,0.0,0.0,9.0,8.0,20.0,1.0,14.0,22.0,16.0,1.0,9.0,14.0,10.0,8.0,16.0,17.0,18.0,2.0,14.0,79.0,32.0,-43.135000000000005,7.0,0.0,7.0,0.0,0.0,9.0,9.0,21.0,1.0,15.0,23.0,17.0,1.0,10.0,15.0,11.0,9.0,17.0,18.0,19.0,3.0,0.0
10552,7.0,0.0,7.0,0.0,0.0,9.0,9.0,21.0,1.0,15.0,23.0,17.0,1.0,10.0,15.0,11.0,9.0,17.0,18.0,19.0,3.0,14.0,79.0,32.0,-44.00166666666667,7.0,0.0,7.0,0.0,0.0,9.0,10.0,22.0,1.0,16.0,24.0,18.0,1.0,11.0,16.0,12.0,10.0,18.0,19.0,20.0,4.0,0.0
10553,7.0,0.0,7.0,0.0,0.0,9.0,10.0,22.0,1.0,16.0,24.0,18.0,1.0,11.0,16.0,12.0,10.0,18.0,19.0,20.0,4.0,14.0,79.0,32.0,-44.86833333333334,7.0,0.0,7.0,0.0,0.0,9.0,11.0,23.0,1.0,17.0,25.0,19.0,1.0,12.0,17.0,13.0,11.0,19.0,20.0,21.0,5.0,0.0
10554,7.0,0.0,7.0,0.0,0.0,9.0,11.0,23.0,1.0,17.0,25.0,19.0,1.0,12.0,17.0,13.0,11.0,19.0,20.0,21.0,5.0,14.0,79.0,51.0,-27.08833333333333,7.0,0.0,7.0,0.0,2.0,9.0,12.0,24.0,1.0,18.0,26.0,20.0,2.0,13.0,18.0,14.0,1.0,20.0,21.0,22.0,6.0,0.0
10555,7.0,0.0,7.0,0.0,2.0,9.0,12.0,24.0,1.0,18.0,26.0,20.0,2.0,13.0,18.0,14.0,1.0,20.0,21.0,22.0,6.0,14.0,79.0,32.0,-45.86833333333334,7.0,0.0,7.0,0.0,0.0,9.0,13.0,25.0,1.0,19.0,27.0,21.0,1.0,14.0,19.0,15.0,2.0,21.0,22.0,23.0,7.0,0.0
10556,7.0,0.0,7.0,0.0,0.0,9.0,13.0,25.0,1.0,19.0,27.0,21.0,1.0,14.0,19.0,15.0,2.0,21.0,22.0,23.0,7.0,14.0,79.0,32.0,-46.735,7.0,0.0,7.0,0.0,0.0,9.0,14.0,26.0,1.0,20.0,28.0,22.0,1.0,15.0,20.0,16.0,3.0,22.0,23.0,24.0,8.0,0.0
10557,7.0,0.0,7.0,0.0,0.0,9.0,14.0,26.0,1.0,20.0,28.0,22.0,1.0,15.0,20.0,16.0,3.0,22.0,23.0,24.0,8.0,39.0,79.0,32.0,-39.22833333333334,7.0,0.0,7.0,0.0,0.0,9.0,15.0,27.0,2.0,21.0,29.0,23.0,1.0,1.0,21.0,17.0,4.0,23.0,24.0,25.0,9.0,0.0
10558,7.0,0.0,7.0,0.0,0.0,9.0,15.0,27.0,2.0,21.0,29.0,23.0,1.0,1.0,21.0,17.0,4.0,23.0,24.0,25.0,9.0,14.0,68.0,32.0,-47.971666666666664,7.0,0.0,7.0,2.0,0.0,9.0,16.0,28.0,1.0,22.0,30.0,24.0,1.0,2.0,22.0,18.0,5.0,24.0,25.0,1.0,10.0,0.0
10559,7.0,0.0,7.0,2.0,0.0,9.0,16.0,28.0,1.0,22.0,30.0,24.0,1.0,2.0,22.0,18.0,5.0,24.0,25.0,1.0,10.0,14.0,25.0,32.0,-46.77333333333333,7.0,0.0,7.0,2.0,0.0,9.0,17.0,29.0,1.0,23.0,31.0,1.0,1.0,3.0,23.0,19.0,6.0,25.0,26.0,2.0,11.0,0.0
10560,7.0,0.0,7.0,2.0,0.0,9.0,17.0,29.0,1.0,23.0,31.0,1.0,1.0,3.0,23.0,19.0,6.0,25.0,26.0,2.0,11.0,17.0,25.0,32.0,-46.41666666666667,5.0,0.0,7.0,2.0,0.0,9.0,18.0,30.0,2.0,1.0,32.0,1.0,1.0,4.0,24.0,20.0,7.0,26.0,27.0,3.0,12.0,0.0
10561,5.0,0.0,7.0,2.0,0.0,9.0,18.0,30.0,2.0,1.0,32.0,1.0,1.0,4.0,24.0,20.0,7.0,26.0,27.0,3.0,12.0,14.0,25.0,51.0,-28.459999999999997,5.0,0.0,7.0,2.0,2.0,9.0,19.0,31.0,1.0,2.0,33.0,1.0,2.0,5.0,25.0,21.0,1.0,27.0,28.0,4.0,13.0,0.0
10562,5.0,0.0,7.0,2.0,2.0,9.0,19.0,31.0,1.0,2.0,33.0,1.0,2.0,5.0,25.0,21.0,1.0,27.0,28.0,4.0,13.0,14.0,68.0,32.0,-46.19833333333334,5.0,0.0,7.0,4.0,0.0,9.0,20.0,32.0,1.0,3.0,34.0,2.0,1.0,6.0,26.0,22.0,2.0,28.0,29.0,1.0,14.0,0.0
10563,5.0,0.0,7.0,4.0,0.0,9.0,20.0,32.0,1.0,3.0,34.0,2.0,1.0,6.0,26.0,22.0,2.0,28.0,29.0,1.0,14.0,14.0,68.0,32.0,-46.998333333333335,5.0,0.0,7.0,6.0,0.0,9.0,21.0,33.0,1.0,4.0,35.0,3.0,1.0,7.0,27.0,23.0,3.0,29.0,30.0,1.0,15.0,0.0
10564,5.0,0.0,7.0,6.0,0.0,9.0,21.0,33.0,1.0,4.0,35.0,3.0,1.0,7.0,27.0,23.0,3.0,29.0,30.0,1.0,15.0,14.0,68.0,32.0,-49.03833333333333,5.0,0.0,7.0,8.0,0.0,9.0,22.0,34.0,1.0,5.0,36.0,4.0,1.0,8.0,28.0,24.0,4.0,30.0,31.0,1.0,16.0,0.0
10565,5.0,0.0,7.0,8.0,0.0,9.0,22.0,34.0,1.0,5.0,36.0,4.0,1.0,8.0,28.0,24.0,4.0,30.0,31.0,1.0,16.0,14.0,68.0,51.0,-32.74333333333333,5.0,0.0,7.0,9.0,2.0,9.0,23.0,35.0,1.0,6.0,37.0,5.0,2.0,9.0,29.0,25.0,1.0,31.0,32.0,1.0,17.0,0.0
10566,5.0,0.0,7.0,9.0,2.0,9.0,23.0,35.0,1.0,6.0,37.0,5.0,2.0,9.0,29.0,25.0,1.0,31.0,32.0,1.0,17.0,14.0,68.0,32.0,-51.45666666666668,5.0,0.0,7.0,9.0,0.0,9.0,24.0,36.0,1.0,7.0,38.0,6.0,1.0,10.0,30.0,26.0,2.0,32.0,33.0,1.0,18.0,0.0
10567,5.0,0.0,7.0,9.0,0.0,9.0,24.0,36.0,1.0,7.0,38.0,6.0,1.0,10.0,30.0,26.0,2.0,32.0,33.0,1.0,18.0,14.0,68.0,51.0,-34.209999999999994,5.0,0.0,7.0,9.0,2.0,9.0,25.0,37.0,1.0,8.0,39.0,7.0,2.0,11.0,31.0,27.0,1.0,33.0,34.0,1.0,19.0,0.0
10568,5.0,0.0,7.0,9.0,2.0,9.0,25.0,37.0,1.0,8.0,39.0,7.0,2.0,11.0,31.0,27.0,1.0,33.0,34.0,1.0,19.0,14.0,68.0,32.0,-52.92333333333334,5.0,0.0,7.0,9.0,0.0,9.0,26.0,38.0,1.0,9.0,40.0,8.0,1.0,12.0,32.0,28.0,2.0,34.0,35.0,1.0,20.0,0.0
10569,5.0,0.0,7.0,9.0,0.0,9.0,26.0,38.0,1.0,9.0,40.0,8.0,1.0,12.0,32.0,28.0,2.0,34.0,35.0,1.0,20.0,14.0,49.0,51.0,-37.13166666666666,5.0,0.0,7.0,7.0,2.0,9.0,27.0,39.0,1.0,10.0,41.0,9.0,2.0,13.0,33.0,1.0,1.0,35.0,36.0,2.0,21.0,0.0
10570,5.0,0.0,7.0,7.0,2.0,9.0,27.0,39.0,1.0,10.0,41.0,9.0,2.0,13.0,33.0,1.0,1.0,35.0,36.0,2.0,21.0,22.0,40.0,51.0,-26.156666666666666,3.0,0.0,7.0,7.0,4.0,9.0,28.0,40.0,2.0,11.0,1.0,10.0,3.0,14.0,1.0,2.0,1.0,36.0,37.0,3.0,22.0,0.0
10571,3.0,0.0,7.0,7.0,4.0,9.0,28.0,40.0,2.0,11.0,1.0,10.0,3.0,14.0,1.0,2.0,1.0,36.0,37.0,3.0,22.0,77.0,25.0,9.0,-18.08833333333333,1.0,0.0,7.0,7.0,4.0,7.0,29.0,1.0,3.0,12.0,2.0,1.0,4.0,15.0,2.0,3.0,2.0,37.0,38.0,4.0,23.0,0.0
10572,1.0,0.0,7.0,7.0,4.0,7.0,29.0,1.0,3.0,12.0,2.0,1.0,4.0,15.0,2.0,3.0,2.0,37.0,38.0,4.0,23.0,39.0,0.0,72.0,-20.976666666666667,1.0,0.0,7.0,7.0,2.0,7.0,1.0,2.0,4.0,13.0,3.0,2.0,5.0,1.0,3.0,4.0,3.0,38.0,39.0,5.0,1.0,0.0
10573,1.0,0.0,7.0,7.0,2.0,7.0,1.0,2.0,4.0,13.0,3.0,2.0,5.0,1.0,3.0,4.0,3.0,38.0,39.0,5.0,1.0,15.0,25.0,55.0,-13.328333333333333,1.0,0.0,7.0,7.0,2.0,7.0,2.0,3.0,5.0,1.0,4.0,1.0,6.0,2.0,4.0,5.0,4.0,1.0,40.0,6.0,2.0,0.0
10574,1.0,0.0,7.0,7.0,2.0,7.0,2.0,3.0,5.0,1.0,4.0,1.0,6.0,2.0,4.0,5.0,4.0,1.0,40.0,6.0,2.0,77.0,67.0,60.0,-12.191666666666666,0.0,0.0,5.0,7.0,2.0,7.0,3.0,4.0,6.0,2.0,5.0,2.0,7.0,3.0,5.0,6.0,5.0,2.0,1.0,1.0,3.0,0.0
10575,0.0,0.0,5.0,7.0,2.0,7.0,3.0,4.0,6.0,2.0,5.0,2.0,7.0,3.0,5.0,6.0,5.0,2.0,1.0,1.0,3.0,48.0,24.0,51.0,-6.855,0.0,2.0,5.0,5.0,4.0,7.0,4.0,5.0,7.0,3.0,1.0,3.0,8.0,4.0,6.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0
10576,0.0,2.0,5.0,5.0,4.0,7.0,4.0,5.0,7.0,3.0,1.0,3.0,8.0,4.0,6.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,40.0,51.0,-8.671666666666667,0.0,0.0,5.0,5.0,6.0,7.0,1.0,6.0,8.0,4.0,2.0,4.0,9.0,5.0,1.0,2.0,1.0,4.0,3.0,3.0,5.0,0.0
10577,0.0,0.0,5.0,5.0,6.0,7.0,1.0,6.0,8.0,4.0,2.0,4.0,9.0,5.0,1.0,2.0,1.0,4.0,3.0,3.0,5.0,48.0,40.0,13.0,-6.7683333333333335,0.0,2.0,5.0,5.0,6.0,9.0,2.0,7.0,1.0,5.0,3.0,5.0,10.0,6.0,1.0,1.0,2.0,5.0,4.0,4.0,6.0,0.0
10578,0.0,2.0,5.0,5.0,6.0,9.0,2.0,7.0,1.0,5.0,3.0,5.0,10.0,6.0,1.0,1.0,2.0,5.0,4.0,4.0,6.0,48.0,40.0,53.0,-11.376666666666665,0.0,4.0,5.0,5.0,6.0,9.0,3.0,8.0,2.0,6.0,4.0,6.0,11.0,7.0,1.0,1.0,1.0,6.0,5.0,5.0,7.0,0.0
10579,0.0,4.0,5.0,5.0,6.0,9.0,3.0,8.0,2.0,6.0,4.0,6.0,11.0,7.0,1.0,1.0,1.0,6.0,5.0,5.0,7.0,47.0,40.0,53.0,-12.176666666666666,0.0,4.0,5.0,5.0,6.0,9.0,4.0,9.0,3.0,7.0,5.0,7.0,12.0,8.0,1.0,1.0,1.0,7.0,6.0,6.0,8.0,0.0
10580,0.0,4.0,5.0,5.0,6.0,9.0,4.0,9.0,3.0,7.0,5.0,7.0,12.0,8.0,1.0,1.0,1.0,7.0,6.0,6.0,8.0,47.0,40.0,67.0,-10.783333333333335,0.0,4.0,5.0,5.0,4.0,9.0,5.0,10.0,4.0,8.0,6.0,8.0,13.0,9.0,1.0,1.0,2.0,8.0,7.0,1.0,9.0,0.0
10581,0.0,4.0,5.0,5.0,4.0,9.0,5.0,10.0,4.0,8.0,6.0,8.0,13.0,9.0,1.0,1.0,2.0,8.0,7.0,1.0,9.0,53.0,40.0,9.0,-15.876666666666665,0.0,6.0,5.0,5.0,4.0,7.0,6.0,1.0,5.0,9.0,7.0,9.0,14.0,10.0,1.0,2.0,1.0,9.0,8.0,2.0,10.0,0.0
10582,0.0,6.0,5.0,5.0,4.0,7.0,6.0,1.0,5.0,9.0,7.0,9.0,14.0,10.0,1.0,2.0,1.0,9.0,8.0,2.0,10.0,47.0,40.0,67.0,-12.203333333333333,0.0,6.0,5.0,5.0,2.0,7.0,7.0,2.0,6.0,10.0,8.0,10.0,15.0,11.0,1.0,1.0,2.0,10.0,9.0,1.0,11.0,0.0
10583,0.0,6.0,5.0,5.0,2.0,7.0,7.0,2.0,6.0,10.0,8.0,10.0,15.0,11.0,1.0,1.0,2.0,10.0,9.0,1.0,11.0,47.0,40.0,52.0,-14.796666666666667,0.0,6.0,5.0,5.0,0.0,7.0,8.0,3.0,7.0,11.0,9.0,11.0,16.0,12.0,1.0,1.0,1.0,11.0,10.0,2.0,12.0,0.0
10584,0.0,6.0,5.0,5.0,0.0,7.0,8.0,3.0,7.0,11.0,9.0,11.0,16.0,12.0,1.0,1.0,1.0,11.0,10.0,2.0,12.0,47.0,40.0,52.0,-15.596666666666666,0.0,6.0,5.0,5.0,0.0,7.0,9.0,4.0,8.0,12.0,10.0,12.0,17.0,13.0,1.0,1.0,1.0,12.0,11.0,3.0,13.0,0.0
10585,0.0,6.0,5.0,5.0,0.0,7.0,9.0,4.0,8.0,12.0,10.0,12.0,17.0,13.0,1.0,1.0,1.0,12.0,11.0,3.0,13.0,47.0,40.0,52.0,-16.39666666666667,0.0,6.0,5.0,5.0,0.0,7.0,10.0,5.0,9.0,13.0,11.0,13.0,18.0,14.0,1.0,1.0,1.0,13.0,12.0,4.0,14.0,0.0
10586,0.0,6.0,5.0,5.0,0.0,7.0,10.0,5.0,9.0,13.0,11.0,13.0,18.0,14.0,1.0,1.0,1.0,13.0,12.0,4.0,14.0,47.0,40.0,52.0,-17.196666666666665,0.0,6.0,5.0,5.0,0.0,7.0,11.0,6.0,10.0,14.0,12.0,14.0,19.0,15.0,1.0,1.0,1.0,14.0,13.0,5.0,15.0,0.0
10587,0.0,6.0,5.0,5.0,0.0,7.0,11.0,6.0,10.0,14.0,12.0,14.0,19.0,15.0,1.0,1.0,1.0,14.0,13.0,5.0,15.0,47.0,40.0,28.0,-25.654999999999998,0.0,6.0,5.0,5.0,0.0,9.0,12.0,7.0,11.0,15.0,13.0,1.0,20.0,16.0,1.0,1.0,2.0,15.0,14.0,6.0,16.0,0.0
10588,0.0,6.0,5.0,5.0,0.0,9.0,12.0,7.0,11.0,15.0,13.0,1.0,20.0,16.0,1.0,1.0,2.0,15.0,14.0,6.0,16.0,47.0,38.0,67.0,-24.03666666666666,0.0,6.0,5.0,7.0,0.0,9.0,13.0,8.0,12.0,16.0,14.0,2.0,21.0,1.0,2.0,1.0,3.0,16.0,15.0,1.0,17.0,0.0
10589,0.0,6.0,5.0,7.0,0.0,9.0,13.0,8.0,12.0,16.0,14.0,2.0,21.0,1.0,2.0,1.0,3.0,16.0,15.0,1.0,17.0,48.0,40.0,9.0,-26.318333333333335,0.0,8.0,5.0,7.0,0.0,7.0,14.0,1.0,13.0,17.0,15.0,3.0,22.0,2.0,1.0,1.0,4.0,17.0,16.0,2.0,18.0,0.0
10590,0.0,8.0,5.0,7.0,0.0,7.0,14.0,1.0,13.0,17.0,15.0,3.0,22.0,2.0,1.0,1.0,4.0,17.0,16.0,2.0,18.0,47.0,40.0,67.0,-20.076666666666668,0.0,8.0,5.0,7.0,0.0,7.0,15.0,2.0,14.0,18.0,16.0,4.0,23.0,3.0,1.0,1.0,5.0,18.0,17.0,1.0,19.0,0.0
10591,0.0,8.0,5.0,7.0,0.0,7.0,15.0,2.0,14.0,18.0,16.0,4.0,23.0,3.0,1.0,1.0,5.0,18.0,17.0,1.0,19.0,0.0,40.0,9.0,-28.866666666666667,0.0,8.0,5.0,7.0,0.0,5.0,1.0,1.0,15.0,19.0,17.0,5.0,24.0,4.0,1.0,2.0,6.0,19.0,18.0,2.0,20.0,0.0
10592,0.0,8.0,5.0,7.0,0.0,5.0,1.0,1.0,15.0,19.0,17.0,5.0,24.0,4.0,1.0,2.0,6.0,19.0,18.0,2.0,20.0,52.0,40.0,13.0,-20.96,0.0,8.0,5.0,7.0,0.0,7.0,2.0,2.0,1.0,20.0,18.0,6.0,25.0,5.0,1.0,3.0,1.0,20.0,19.0,3.0,21.0,0.0
10593,0.0,8.0,5.0,7.0,0.0,7.0,2.0,2.0,1.0,20.0,18.0,6.0,25.0,5.0,1.0,3.0,1.0,20.0,19.0,3.0,21.0,33.0,40.0,67.0,-36.45666666666666,0.0,9.0,5.0,7.0,0.0,7.0,3.0,3.0,2.0,21.0,19.0,7.0,1.0,6.0,1.0,4.0,2.0,21.0,20.0,1.0,22.0,0.0
10594,0.0,9.0,5.0,7.0,0.0,7.0,3.0,3.0,2.0,21.0,19.0,7.0,1.0,6.0,1.0,4.0,2.0,21.0,20.0,1.0,22.0,19.0,57.0,13.0,-15.148333333333335,0.0,7.0,3.0,7.0,0.0,9.0,4.0,4.0,1.0,1.0,20.0,8.0,2.0,7.0,2.0,5.0,3.0,1.0,21.0,2.0,23.0,0.0
10595,0.0,7.0,3.0,7.0,0.0,9.0,4.0,4.0,1.0,1.0,20.0,8.0,2.0,7.0,2.0,5.0,3.0,1.0,21.0,2.0,23.0,19.0,76.0,51.0,-12.781666666666666,0.0,5.0,5.0,7.0,2.0,9.0,5.0,5.0,2.0,1.0,21.0,9.0,3.0,8.0,3.0,6.0,1.0,2.0,22.0,3.0,24.0,0.0
10596,0.0,5.0,5.0,7.0,2.0,9.0,5.0,5.0,2.0,1.0,21.0,9.0,3.0,8.0,3.0,6.0,1.0,2.0,22.0,3.0,24.0,1.0,76.0,51.0,-15.086666666666666,2.0,5.0,7.0,7.0,4.0,9.0,1.0,6.0,3.0,2.0,22.0,10.0,4.0,9.0,4.0,7.0,1.0,3.0,23.0,4.0,25.0,0.0
